9.338940141700069475e-01,6.880278214681159188e-01,1.349488049708472470e+00,7.396337710635673968e-02,2.319556626716906197e-02,8.002377664389979106e-01,-1.233043573350016242e+00,-1.288299930495878209e+00,-4.054289410358935530e-01,9.278807104410687068e-02
-3.923710035323754730e-01,2.393118923612315985e-01,5.604275329223525892e-01,1.476696364028627251e+00,-6.063663115619561950e-01,-8.054206432735392385e-01,-6.981415211162966816e-01,-1.194499557201636586e+00,3.629464115960034376e-01,-4.428362759630016798e-01
-4.765942589799410656e-01,-2.954430141622826911e-01,-3.656774686873888180e-01,-4.605060433849939572e-01,-9.573790310316740992e-01,3.310409815689618895e-01,9.130409203895919479e-01,-5.887706377725041573e-01,2.347180379007625939e-01,-5.909945969109248187e-01
-1.458480454395425285e+00,-2.578465147457624784e-01,5.268047033360828690e-01,5.588370558932477250e-01,3.237720810452723863e-01,1.005037118270735830e+00,-8.487390224698582175e-01,-2.035718740981787567e-01,1.998980555704094331e-01,-3.516514597927563046e-01
1.571095745577572034e+00,-1.249878180854472554e+00,-6.296258481530485618e-01,-1.228998099207186723e+00,-5.325807233382716666e-01,9.554287676612722713e-01,-5.064482148527003208e-02,-7.138104553851941647e-01,6.920555157706501648e-01,-4.853541956386587808e-01
-1.810944930049846746e-01,-1.973318069169939515e-01,7.926234718950716518e-01,1.170047242907791551e-01,8.810326784343299744e-01,5.936847055839752363e-01,1.925716629140627134e+00,-2.727811623892236192e-01,-4.147814087457276644e-01,8.063508995493980092e-02
-1.342749523691248559e+00,1.507828368737481162e+00,-4.071257168484934130e-01,-1.714553941004320681e+00,1.160273421349898637e+00,2.309395196219439506e-01,4.277689288938975043e-01,-9.425993301550509296e-01,4.928398081111964868e-01,1.392261705907960279e+00
2.436541441056815360e-01,5.007188914093960719e-01,-9.250401591573838012e-01,-9.294685433352821713e-01,3.029928325395325750e-01,-3.221192349521531106e-01,6.812880268166477959e-01,6.072123236303402782e-01,5.496651139210148029e-01,-2.925913457677553065e-01
1.122306633052584823e+00,2.941758241390046713e-01,-1.159725266570646451e-01,1.083964231081695706e+00,-1.708002058819657332e-01,9.077019603432390227e-01,-3.756046703554103972e-01,7.799706786752722554e-01,-8.929478665420890193e-01,8.227584902603439776e-01
9.576672618163034612e-01,4.972271323424600764e-01,-2.244423232646452604e+00,2.046254142934280207e+00,-5.135023892241011856e-01,2.010499369142540460e-01,2.171511833586292350e-01,-1.012654936096477165e+00,8.949471987182950894e-01,2.021502523784708960e-01
-8.888546579255000024e-01,1.278692620440657457e+00,1.635660308105622907e+00,2.968976721035389565e-01,2.405450199497920216e-01,2.323493915298787404e-01,-1.751610619470758801e+00,-8.881508965905321462e-02,7.937109418798311555e-01,1.153035784076939102e-01
-1.093230723704784690e+00,-1.127652734787492061e+00,1.895762100911697612e+00,7.938849815880866245e-01,-3.985479266060102943e-01,1.220852274880994681e+00,1.793718146002393210e+00,2.638783247341687857e-02,1.166192341689015866e+00,-3.857594552655432274e-01
-1.678666590208382381e+00,5.374098640635381896e-01,-2.925351362839836988e-01,-1.091490436773369987e+00,-1.098686885356906950e+00,-1.794326145951620433e+00,4.552213267941312980e-01,4.246299170583220928e-01,9.064530277418302306e-01,4.639181450288990538e-01
-2.277533843202650954e-01,-1.424784692934481269e-02,-2.585040875873074184e-01,3.272276994456735921e-01,1.549288165652079607e+00,-3.192367802960010548e-01,1.759635725024927932e+00,-5.931704963581456713e-01,-1.197965794366913916e-01,-1.352391555519460775e+00
-2.376213000122756602e-02,3.611118242953923474e-01,2.938584714748656082e-02,4.485036518812838269e-01,1.289168697915579420e+00,1.645234005848760506e-01,-6.046052045079595150e-01,3.545053168041881753e-01,-1.563598883948534635e+00,8.645117550269162954e-02
-3.524070646441058718e-01,6.072292959342968643e-01,8.111962032520243782e-02,-4.432375719852618134e-01,-1.408823879243574329e+00,6.211131213380176597e-01,-1.169657590534652347e-01,-3.809877239695852458e-01,3.871754349761699632e-01,-1.269108277748118407e+00
1.214873987517113729e+00,-4.401922729334805107e-01,1.681187796668543344e+00,-3.871423360269846126e-01,1.244697910579749989e+00,3.575903927216467770e-01,1.036572521868817764e+00,-3.025563500061115296e-01,6.365158340567551587e-01,-1.351191066878670022e-01
-1.437852305690651811e+00,-3.351190998636639495e-01,7.406742661579370779e-01,-1.764730989770470826e+00,-1.812431162445148625e-01,1.116640827485344323e+00,4.311603477603284662e-01,-7.763389869831490708e-01,3.646558694213032914e-01,1.617851649304976602e+00
-1.347958725387309320e+00,9.663203567650519021e-02,-7.574266414306549677e-01,2.384971821593480978e+00,9.685732711839154518e-01,-3.203402587737770313e-01,-7.147939507413748617e-01,5.146921740599894601e-01,-3.755911178319310539e-01,3.164742222772535807e-01
3.685049615578124271e-01,-2.305625199126518088e-02,-2.878231935502565952e-01,4.439739151224914027e-01,-8.849815217737525552e-01,-1.306197643172131828e+00,1.434812460596526451e+00,-1.794230810276782551e+00,2.560555305918821856e-01,-4.604809907507502742e-01
-3.228852089145863302e-01,4.911246411312709670e-01,1.838178343991199615e+00,1.358754808725872953e+00,-1.255472710339513132e+00,-1.296155736941857206e-01,-6.812243756891963598e-01,-8.058448682521012207e-01,-3.037964161434033028e-01,-2.785774441169311721e+00
7.166825302706736345e-01,1.924790225323840920e+00,-5.064864506088933016e-01,1.821186623504544855e+00,1.044286918989919766e+00,2.378939177195562027e-01,1.559555214321409311e+00,-1.737171021432050821e+00,-1.631495692636472095e+00,-1.593824020991181090e-01
6.347324023918620162e-01,-1.264951241978001795e+00,-2.183366537042620514e+00,-1.278044333974894586e+00,1.913771123022920684e-01,1.187860525060660866e+00,-2.018199323348024432e-02,-1.105062512169249223e+00,7.153113474921302117e-01,-5.534990057013235987e-01
2.310280836306727981e+00,-2.064207888360038434e-01,-2.913968450933207555e-01,-5.794584401851226446e-02,1.397421915762105282e+00,-1.731378521081642807e+00,7.041434255276013410e-01,-1.788372113814616360e-01,4.325373398974102779e-01,1.993014184109108466e+00
