-2.743480031329318947e-01,-4.824567653459381211e-01,3.804333494093817825e-01,-1.585039650104001163e+00,-1.691394273174333662e-01,1.054813682877739217e-01,6.330156308537796539e-01,7.534604081032868494e-01,1.456076780188132747e-01,-1.065935731233383921e+00,1.042158729154582186e+00,6.235503839337065424e-01,1.493098401597308333e+00,3.141265550769282155e-01,3.642236729274871410e-01,6.758207112705798547e-01,5.624511565363004006e-01,-3.859501114794028354e-01,2.354991890068026006e+00,-2.254745720393462882e+00,1.839256092102847240e-01,5.109768332105049105e-01,-1.513839636619770168e+00,-4.472946122829758731e-02,-3.242978605627783173e-01,-2.180701700019112010e+00,-1.226726204179741320e+00,-1.425307023486610536e+00,4.576989134857847308e-01,-1.391715601267150992e+00,-1.151300275546784047e+00,6.244922426823362738e-01
-7.183678370815863024e-02,1.010924431726469397e+00,-1.284309102228030908e-01,-1.357115096191630288e+00,4.359420708682549828e-01,-1.745919026724470191e+00,-1.484193801829875037e+00,4.195672459900230966e-01,1.034126146054554996e+00,1.310460652170218676e+00,1.312715881304376886e+00,8.088286743205326257e-01,-1.348774140034769697e+00,-1.403040303541199574e+00,1.487839384025151146e+00,-1.105238084076112515e-01,1.061855256365732136e-01,-1.631174891131418558e+00,-1.965933569447110285e-01,-1.672464453816309982e-01,5.584967985636671850e-01,7.546103078323186386e-01,-2.098677138073930415e+00,-9.691136867151370904e-01,1.466977420826484524e+00,5.987308528064488877e-01,-3.282584797420165512e-01,7.029913723619634069e-01,-2.219757803056587320e-01,-6.713985064443154238e-01,-4.181356773956924067e-01,-7.712769056069764817e-01
-1.346710406272224825e+00,-1.178458930065406030e+00,1.835300461320152898e+00,1.087328069615509873e+00,-6.142131294322290547e-01,-7.566028977830471236e-01,-1.984483115435351219e-01,-1.578309722985498320e+00,1.069299294679826318e+00,6.300894081112042855e-01,-3.080693558333167381e-01,9.799737123053118282e-01,-2.055525994981621363e+00,-1.298796961593031263e+00,9.707681580821344580e-01,-2.852000154298460835e-02,1.355947485701736177e+00,2.142981053815069092e+00,9.007201482247415569e-01,1.103196750922050828e+00,-5.806846952027112652e-01,5.374651394378356928e-01,4.326557552971029286e-01,1.158084741697548159e+00,5.622475118293800422e-01,-5.299895464912861565e-01,1.468971538166452095e+00,-1.191409600313122263e+00,-1.086669173026105994e+00,6.950501417662293679e-01,-8.247192417972538658e-01,1.745258379431813278e+00
-1.227578206991193216e-01,-1.049375633957269516e+00,1.329317067326502677e+00,-2.564967949364048705e-01,-2.757281841417160706e-01,-1.092157075022606394e+00,-1.553699636323404021e-01,-1.269886688522245066e+00,-2.943541615677642276e-01,1.099347429880406901e+00,9.784022606179922921e-01,-5.738709482761198246e-04,-3.451045363851308334e-01,6.579260528131271046e-01,-1.556939597655690566e+00,-1.756946061128406289e-01,-1.607086092221506668e+00,4.994334112238220102e-01,3.391302196640150202e-01,1.226572979005884800e+00,7.469286640183795400e-01,-1.594091900064484202e+00,-1.706655409567998105e-01,7.482681114854590199e-01,4.390873151429940946e-01,3.552682615237918173e-01,-4.912604981586058961e-01,7.385860975652360771e-01,6.036900663133225597e-01,-9.695093804274705906e-01,5.832569417533379763e-01,-2.517472682336877043e-01
2.791410946525281489e-02,2.474984669688917727e-01,-3.606322234919828729e-01,1.353792597730662794e-01,-9.282337440488928060e-01,2.186648266221640213e+00,6.199322889122265562e-02,-4.429100040075266143e-01,-1.833577579112271594e-01,-4.365985888229262368e-01,-3.749443718721283680e-01,-4.498540433992939125e-01,1.211318095150796248e+00,-1.333986822034883168e+00,1.618435982503110049e+00,-5.626140911852591797e-01,-1.483588213247690968e+00,-8.350324120992018706e-01,1.438043904680917917e+00,6.246055263519897371e-01,-9.485036332709703144e-01,7.254745860720837047e-01,1.180107884847144462e+00,-2.909957511942080632e-01,4.047778230380661979e-01,5.442319847657940413e-01,-2.794170104924501574e-01,2.167108660406778520e-01,1.017600080452271960e-01,1.536486835079756919e+00,1.288803567845433040e+00,-2.455916190393603316e-01
2.786836848342169048e-01,4.636842681404933497e-01,-2.555554923285365265e-01,6.953662100649531108e-02,-2.266345958343930267e+00,1.039551821887085836e+00,-9.495859775298045591e-01,1.925805394267164017e+00,1.190630172095656775e-01,6.936599966722754029e-01,-1.152838921045644449e+00,-1.349693893362449160e+00,-1.271894229437277035e-01,-8.029109787763218931e-01,-7.910578379960783724e-02,8.231292439584370069e-01,-1.638960498607050065e+00,1.429900447997552781e+00,4.802826212664177419e-01,-1.509094046145524226e+00,-1.525473003315813425e-01,1.343378222058046800e+00,-4.703086680318297602e-02,9.515245054386964885e-01,-3.485136653517036387e-01,-2.626336792111534368e-01,-2.180437414778838290e-01,1.074346006536068820e-01,7.531390675975451199e-01,-1.939908765963405557e+00,3.716624382903694901e-01,-8.799742580783516122e-01
-1.368495340217465550e+00,1.909688843829100424e+00,-1.036060426054997707e+00,1.390308828716863676e+00,-1.068693845885186067e-01,-1.140415075691734836e+00,-1.275655114323443140e+00,7.466616793072380354e-01,-4.528510795421756274e-01,-9.938349717331196320e-02,5.928817294672485971e-01,8.456436941930025597e-01,5.032850896132917695e-01,-1.605757797622070493e+00,8.003955915278150313e-01,9.161039751319379754e-01,1.514470664066231098e+00,1.451568187741479665e+00,-4.136852452097907196e-01,-2.161075847116311899e-01,2.934820472325959106e-01,1.964494339213938456e+00,1.732098730505144291e+00,-1.479731044356758229e-01,1.170811500247467274e+00,4.632411376268358860e-01,-1.728760912915157322e+00,-1.104775580830306358e+00,-7.571396110816919212e-01,5.673218252449688803e-01,-9.624535867336947437e-02,1.189305429174806750e-01
-8.410586803992292637e-01,-8.241651261518674332e-01,2.537284867570739899e-01,8.796722956483247202e-01,-2.107627610756764580e-01,7.024494891674702979e-01,-2.177815963235208430e-01,-9.918711318839371627e-01,-1.365647872619451253e-01,2.262436821203947235e-01,-1.409024010812984229e-01,9.220182892890594895e-01,1.488038451835425269e+00,6.058243132432172828e-01,8.186150517167420926e-01,2.782530011821970906e-01,1.460319217201240249e+00,5.749034320707431256e-01,-2.309461799704306262e-01,4.091763553059816760e-01,-5.705342188867319475e-01,-3.539866756772581113e-01,-1.175946255725262707e-01,-7.487248895959335293e-01,-1.421293901856800268e+00,1.016488695184996072e+00,-2.860389310048812583e-01,-1.645588919181923515e+00,8.542627187358529939e-02,6.414212535062649989e-01,2.171096843865234494e+00,-3.179779981418935364e-01
6.126312348478885755e-02,2.267608381281248919e-01,-1.270263508072626557e+00,-2.166551707364997859e-01,-1.490026108320164910e+00,1.846267005667872718e+00,-1.394054375198382212e-01,-1.211650676854192366e+00,-6.446923270314636190e-01,-1.807722128251110005e+00,1.001661068639477348e+00,1.321149176604581532e+00,-3.247708759899557429e-01,7.891772065038119566e-01,-1.033188311031623119e+00,3.365156592823062010e-01,-1.209238818621196643e+00,5.632018244731837875e-01,-7.040949916133349973e-01,-1.006192404166219717e-01,2.252004584347018223e+00,2.066340470589509426e+00,9.102112398167858109e-02,-4.969354591374121055e-01,1.171069831915526827e+00,-1.849968463847917188e-01,5.655775423431032289e-02,-1.582987339800707993e-01,-7.654268584260013331e-01,7.423312955132859159e-01,-7.320148251786892102e-01,-1.504246761970012003e-01
-1.572046521818053710e+00,-1.721005453459441226e+00,-4.219340398609802145e-01,2.065697462244418803e-01,-8.261725241711631584e-01,-5.119907698849650579e-01,-6.608436395059447133e-01,5.890158964507843375e-01,4.026324807233397363e-01,-9.512180657706569287e-01,-2.219870364899599047e-01,1.451793602978887820e+00,-6.012064051559286304e-02,1.008230486921997571e+00,1.343825081961923296e+00,4.406172823914535353e-01,3.629629503802634938e-01,-1.013922034050437126e+00,5.985236094759008862e-01,-1.002429060966248731e+00,-3.676511499858318155e-01,3.176744399027278121e-01,6.706421753451886625e-01,2.887912173666858928e-01,8.639025981275437471e-02,-4.872375037603544901e-02,9.412994806853256513e-01,-3.470814898275002558e-01,-2.280846918263470802e-01,4.046497782607643701e-01,-1.718802413923076644e+00,-7.833077933001154625e-01
-1.099888672516939003e+00,1.128861035080312991e+00,-1.772692614501667263e+00,4.123906514733625683e-01,4.106472865273066430e-01,1.244354022586320996e+00,9.459330308762277095e-01,-6.943258635986615523e-01,1.040449685304038363e+00,-9.606862372593527599e-01,-5.981577348509227177e-01,-8.017799923558034392e-01,-1.211128578329927208e-01,-8.109592039887414394e-01,2.390891691372897254e-01,-4.539578820348858512e-01,3.724576419689338835e-01,-5.320975475218049366e-01,2.839453486376258828e-01,-1.256706932638917751e+00,1.637353434578707467e-01,-1.780280120389235443e-02,-3.198574168856451183e-01,2.269335775019204693e+00,-6.153864749531895439e-02,-7.209211580473992020e-01,-1.077175631821988055e+00,-1.740628183170277232e+00,-2.237280128027235637e+00,1.854796124546945158e-03,1.787855628162374200e-01,1.414316068653247660e+00
7.292522393911567979e-01,7.631929375922745507e-02,-9.344205402025719254e-01,-1.272806508694289129e-01,9.856476397666014133e-01,-8.584899166157510253e-01,-3.683274848607411278e-01,1.322735220786261379e-01,-9.878073672998987087e-01,-7.197362158781894781e-01,1.294144736709419652e+00,-1.029104464452552437e+00,1.281182683035546610e+00,1.638401491758326500e+00,2.176918637587178101e-02,1.221955170513280065e+00,-7.294962027025565510e-01,1.943797546233605900e+00,-6.983532019704581373e-01,-6.366150133553493129e-01,4.628619319157979417e-01,-3.756662462162121408e-01,2.817282051061774095e-01,-7.325492347939768223e-01,1.449867157367226156e+00,-3.103093437047705350e-01,-1.615525344516515638e+00,-1.029045202442594675e+00,1.488451380094176102e+00,-1.321186101963288007e+00,2.488786926741058725e+00,-1.317780835437946996e+00
-6.433283894327634922e-01,7.279784558533557437e-01,6.478302468655019464e-01,-6.583725669591273810e-01,-6.852075848779259903e-01,5.348731441363892003e-01,-8.621211306897628157e-01,3.780572650980692506e-01,-1.700438802828566354e-01,-1.347932959447617263e+00,3.974689351314660279e-01,-5.478031568089894998e-01,-8.884590993364414047e-01,-9.707871882277923081e-01,-3.386610318531509400e-01,-1.195930334002347495e+00,2.987857681794781062e-01,1.120199690567862394e+00,-6.311298363053853555e-02,-4.747485386755253001e-01,-5.069586638336799622e-02,1.580113924332760655e+00,-4.048147000941437201e-01,5.077983016358157409e-01,-3.571739256200359702e-01,1.485122486504993899e+00,-7.052644903252363040e-01,1.704293019234028039e-01,-1.737502243339181240e-02,-1.147763803223101231e+00,1.561389235691468258e+00,1.272590068654275930e+00
-1.285958732566317542e+00,1.130712839589858021e+00,-4.525980536117528708e-01,-1.172730938507493770e+00,-7.898878206243622468e-01,5.699906269552283966e-01,-4.653384644101797307e-01,5.919980781711658979e-01,-6.984340085199969295e-01,-1.298730454546242474e-01,-1.420893802884936052e+00,2.513478313990570312e-01,-2.377480420600251998e-01,-2.358421717962054520e-01,1.265236025208762993e-01,-7.552302584338164149e-01,-6.771748402485398000e-01,6.519891598527717269e-01,2.236841879602500249e+00,-9.725769356046801151e-02,7.270483137822534303e-01,-2.170310184831574993e-02,5.438954388454896316e-01,3.852978605830238990e-01,1.588815840865411388e+00,-1.035505284856331087e+00,-2.011021772289077969e+00,-4.289200369207126773e-01,7.304037276471656570e-01,1.149108228511126900e-01,-1.855122439795717559e+00,1.118131689161594000e+00
